timestamp,traditional_velocity,lstm_refined_velocity,ground_truth,traditional_error,lstm_error
16070,-1.525864280901151,-1.525864280901151,-0.002186472294674982,1.523677808606476,1.523677808606476
16072,-1.5259525253453985,-1.5259525253453985,-0.002181970403046855,1.5237705549423517,1.5237705549423517
16075,-1.5260307271487024,-1.5260307271487024,-0.0021776292932625895,1.5238530978554399,1.5238530978554399
16077,-1.5260921905833116,-1.5260921905833116,-0.002171037237664261,1.5239211533456474,1.5239211533456474
16080,-1.5261319426108655,-1.5261319426108655,-0.0021671784734115804,1.5239647641374539,1.5239647641374539
16082,-1.526147541568658,-1.526147541568658,-0.0021610687633448365,1.5239864728053132,1.5239864728053132
16086,-1.5261392366133657,-1.5261392366133657,-0.002155280616965816,1.5239839559964,1.5239839559964
16088,-1.5261092770262907,-1.5261092770262907,-0.002152386543776306,1.5239568904825145,1.5239568904825145
16091,-1.5260611767860726,-1.5260611767860726,-0.0021499748161183806,1.523911201969954,1.523911201969954
16093,-1.5259994880404855,-1.5259994880404855,-0.0021456337063341154,1.5238538543341513,1.5238538543341513
16096,-1.5259294727712536,-1.5259294727712536,-0.002141774942081435,1.5237876978291722,1.5237876978291722
16098,-1.525856387657269,-1.525856387657269,-0.0021359867957024144,1.5237204008615666,1.5237204008615666
16101,-1.5257849235155796,-1.5257849235155796,-0.002133414286200628,1.523651509229379,1.523651509229379
16103,-1.5257189525214743,-1.5257189525214743,-0.002129073176416362,1.523589879345058,1.523589879345058
16106,-1.525661391197588,-1.525661391197588,-0.002122963466349619,1.5235384277312385,1.5235384277312385
16108,-1.5256142175746028,-1.5256142175746028,-0.0021200693931601087,1.5234941481814428,1.5234941481814428
16111,-1.5255786992337779,-1.5255786992337779,-0.0021179792291899065,1.523460720004588,1.523460720004588
16113,-1.5255557099534747,-1.5255557099534747,-0.002116853756282875,1.5234388561971919,1.5234388561971919
16116,-1.525545821617642,-1.525545821617642,-0.002114281246781088,1.523431540370861,1.523431540370861
16118,-1.5255490020866103,-1.5255490020866103,-0.002110261700684546,1.5234387403859257,1.5234387403859257
16121,-1.5255644360223695,-1.5255644360223695,-0.002109779355152961,1.5234546566672165,1.5234546566672165
16123,-1.5255909346321836,-1.5255909346321836,-0.002105438245368696,1.523485496386815,1.523485496386815
16125,-1.5256272757530214,-1.5256272757530214,-0.0021022226084914625,1.52352505314453,1.52352505314453
16129,-1.5256717456745679,-1.5256717456745679,-0.0021001324445212607,1.5235716132300465,1.5235716132300465
16131,-1.5257213808477839,-1.5257213808477839,-0.0020967560258001654,1.5236246248219838,1.5236246248219838
16134,-1.525771748306902,-1.525771748306902,-0.0020945050799861015,1.523677243226916,1.523677243226916
16136,-1.525817369900393,-1.525817369900393,-0.0020909678794211444,1.5237264020209718,1.5237264020209718
16139,-1.5258525832117125,-1.5258525832117125,-0.0020887169336070814,1.5237638662781054,1.5237638662781054
16141,-1.5258727592225698,-1.5258727592225698,-0.0020875914607000495,1.5237851677618697,1.5237851677618697
16144,-1.5258755580836645,-1.5258755580836645,-0.002085179733042124,1.5237903783506224,1.5237903783506224
16146,-1.5258616702034744,-1.5258616702034744,-0.0020866267696368792,1.5237750434338375,1.5237750434338375
16149,-1.5258346484905303,-1.5258346484905303,-0.0020867875514807405,1.5237478609390496,1.5237478609390496
16151,-1.5257998260122778,-1.5257998260122778,-0.002085662078573709,1.5237141639337042,1.5237141639337042
16154,-1.5257628348858554,-1.5257628348858554,-0.0020858228604175707,1.523677012025438,1.523677012025438
16156,-1.525728434358373,-1.525728434358373,-0.002087109115168464,1.5236413252432046,1.5236413252432046
16159,-1.5257000701975392,-1.5257000701975392,-0.0020895208428263895,1.5236105493547127,1.5236105493547127
16161,-1.52568009601505,-1.52568009601505,-0.0020906463157334214,1.5235894496993165,1.5235894496993165
16164,-1.5256704040138511,-1.5256704040138511,-0.002092897261547485,1.5235775067523036,1.5235775067523036
16166,-1.5256731334568965,-1.5256731334568965,-0.0020962736802685802,1.523576859776628,1.523576859776628
16169,-1.5256906741383218,-1.5256906741383218,-0.002098363844238782,1.5235923102940832,1.5235923102940832
16172,-1.5257246444844772,-1.5257246444844772,-0.002101579481116015,1.523623065003361,1.523623065003361
16175,-1.5257745198145938,-1.5257745198145938,-0.0021059205909002804,1.5236685992236936,1.5236685992236936
16177,-1.525836597976702,-1.525836597976702,-0.0021064029364318655,1.52373019504027,1.52373019504027
16180,-1.5259038137020808,-1.5259038137020808,-0.0021104224825284077,1.5237933912195525,1.5237933912195525
16182,-1.5259667103330865,-1.5259667103330865,-0.0021129949920301945,1.5238537153410563,1.5238537153410563
16185,-1.5260152682874093,-1.5260152682874093,-0.002114120464937226,1.523901147822472,1.523901147822472
16187,-1.52604101155046,-1.52604101155046,-0.002118783138409215,1.5239222284120506,1.5239222284120506
16190,-1.5260390541274491,-1.5260390541274491,-0.0021219987752864483,1.5239170553521626,1.5239170553521626
16192,-1.526009636898301,-1.526009636898301,-0.002123767375568926,1.523885869522732,1.523885869522732
16195,-1.5259582846610964,-1.5259582846610964,-0.0021265006669145756,1.5238317839941817,1.5238317839941817
16197,-1.5258941660836345,-1.5258941660836345,-0.0021300378674795326,1.523764128216155,1.523764128216155
16200,-1.5258274010966053,-1.5258274010966053,-0.0021319672496058722,1.5236954338469995,1.5236954338469995
16202,-1.5257668826850144,-1.5257668826850144,-0.0021322888132935956,1.5236345938717208,1.5236345938717208
16205,-1.5257195605632772,-1.5257195605632772,-0.0021358260138585527,1.5235837345494185,1.5235837345494185
16207,-1.5256903231802537,-1.5256903231802537,-0.0021351828864831063,1.5235551402937706,1.5235551402937706
16210,-1.5256813984908888,-1.5256813984908888,-0.0021353436683269676,1.523546054822562,1.523546054822562
16212,-1.5256917898525648,-1.5256917898525648,-0.002136308359390138,1.5235554814931747,1.5235554814931747
16216,-1.525717619207058,-1.525717619207058,-0.002133092722512904,1.5235845264845451,1.5235845264845451
16218,-1.5257530986633645,-1.5257530986633645,-0.002130680994854979,1.5236224176685096,1.5236224176685096
16221,-1.5257913962083245,-1.5257913962083245,-0.0021292339582602237,1.5236621622500643,1.5236621622500643
16223,-1.5258252766073486,-1.5258252766073486,-0.002123767375568927,1.5237015092317796,1.5237015092317796
16226,-1.5258479962128577,-1.5258479962128577,-0.0021192654839407997,1.523728730728917,1.523728730728917
16228,-1.5258548787015536,-1.5258548787015536,-0.0021158890652197048,1.5237389896363338,1.5237389896363338
16231,-1.525845072601801,-1.525845072601801,-0.00210865388224593,1.523736418719555,1.523736418719555
16233,-1.525822206485377,-1.525822206485377,-0.0021025441721791846,1.5237196623131979,1.5237196623131979
16236,-1.5257932789718471,-1.5257932789718471,-0.0020977207168633347,1.5236955582549838,1.5236955582549838
16238,-1.5257662220912855,-1.5257662220912855,-0.002091771788640453,1.5236744503026451,1.5236744503026451
16241,-1.5257472210032765,-1.5257472210032765,-0.0020846973875105392,1.523662523615766,1.523662523615766
16243,-1.5257390987693162,-1.5257390987693162,-0.0020766582953174553,1.5236624404739987,1.5236624404739987
16246,-1.5257413153845563,-1.5257413153845563,-0.0020678152939050624,1.5236735000906512,1.5236735000906512
16248,-1.5257509517377033,-1.5257509517377033,-0.002058168383273362,1.5236927833544298,1.5236927833544298
16251,-1.525763938149987,-1.525763938149987,-0.002047878345266214,1.5237160598047208,1.5237160598047208
16253,-1.5257763601711374,-1.5257763601711374,-0.002039517689385407,1.523736842481752,1.523736842481752
16256,-1.525785611210047,-1.525785611210047,-0.0020281021784712278,1.5237575090315758,1.5237575090315758
16259,-1.5257908101766289,-1.5257908101766289,-0.00201877683152725,1.5237720333451017,1.5237720333451017
16261,-1.5257923423350954,-1.5257923423350954,-0.002009129920895549,1.5237832124142,1.5237832124142
16264,-1.5257909534499825,-1.5257909534499825,-0.0019967497189181996,1.5237942037310643,1.5237942037310643
16266,-1.5257868308434817,-1.5257868308434817,-0.0019867812445987752,1.5238000495988828,1.5238000495988828
16269,-1.5257791916908847,-1.5257791916908847,-0.0019768127702793513,1.5238023789206054,1.5238023789206054
16271,-1.5257666868104023,-1.5257666868104023,-0.0019644325683020026,1.5238022542421004,1.5238022542421004
16274,-1.525748101457296,-1.525748101457296,-0.0019547856576703016,1.5237933157996257,1.5237933157996257
16276,-1.5257227094247556,-1.5257227094247556,-0.001948032820228111,1.5237746766045275,1.5237746766045275
16279,-1.5256902955817653,-1.5256902955817653,-0.0019367780911577937,1.5237535174906074,1.5237535174906074
16281,-1.5256511597425857,-1.5256511597425857,-0.0019309899447787734,1.523720169797807,1.523720169797807
16284,-1.525606296882278,-1.525606296882278,-0.0019258449257751988,1.5236804519565026,1.5236804519565026
16286,-1.525557790990089,-1.525557790990089,-0.0019189313064891475,1.5236388596836,1.5236388596836
16289,-1.5255091270046008,-1.5255091270046008,-0.0019152333240803285,1.5235938936805205,1.5235938936805205
16291,-1.5254648439709428,-1.5254648439709428,-0.0019123392508908182,1.523552504720052,1.523552504720052
16294,-1.5254295452929996,-1.5254295452929996,-0.0019102490869206165,1.5235192962060788,1.5235192962060788
16296,-1.5254070796232542,-1.5254070796232542,-0.001908962832169723,1.5234981167910844,1.5234981167910844
16300,-1.52540016584432,-1.52540016584432,-0.001908480486638138,1.5234916853576819,1.5234916853576819
16302,-1.5254099159782273,-1.5254099159782273,-0.0019088020503258613,1.5235011139279013,1.5235011139279013
16305,-1.5254353203098643,-1.5254353203098643,-0.001909927523232893,1.5235253927866315,1.5235253927866315
16307,-1.5254734084589114,-1.5254734084589114,-0.0019118569053592333,1.523561551553552,1.523561551553552
16310,-1.5255199770341616,-1.5255199770341616,-0.001914590196704882,1.5236053868374568,1.5236053868374568
16312,-1.5255701759528493,-1.5255701759528493,-0.0019205391249277639,1.5236496368279215,1.5236496368279215
16315,-1.5256189044169393,-1.5256189044169393,-0.0019247194528681677,1.523694184964071,1.523694184964071
16317,-1.5256611268477223,-1.5256611268477223,-0.0019321154176858049,1.5237290114300364,1.5237290114300364
16320,-1.5256918644540038,-1.5256918644540038,-0.0019401545098788884,1.523751709944125,1.523751709944125
16322,-1.525706160284773,-1.525706160284773,-0.0019462642199456323,1.5237598960648273,1.5237598960648273
16325,-1.5256995103726554,-1.5256995103726554,-0.0019528562755439616,1.5237466540971114,1.5237466540971114
16327,-1.5256684273669678,-1.5256684273669678,-0.0019599306766738753,1.523708496690294,1.523708496690294
16330,-1.5256109108602036,-1.5256109108602036,-0.001967326641491513,1.5236435842187122,1.5236435842187122
16332,-1.52552715608698,-1.52552715608698,-0.0019798676253127236,1.5235472884616674,1.5235472884616674
16335,-1.5254203141319,-1.5254203141319,-0.0019899968814760093,1.523430317250424,1.523430317250424
16337,-1.5252968718506974,-1.5252968718506974,-0.0020001261376392954,1.5232967457130582,1.5232967457130582
16340,-1.525166525797992,-1.525166525797992,-0.0020126671214605063,1.5231538586765316,1.5231538586765316
16343,-1.5250412865207565,-1.5250412865207565,-0.0020224748139360685,1.5230188117068204,1.5230188117068204
16346,-1.5249337321583323,-1.5249337321583323,-0.002031960942723908,1.5229017712156083,1.5229017712156083
16348,-1.5248550184429577,-1.5248550184429577,-0.002043537235481949,1.5228114812074758,1.5228114812074758
16351,-1.5248132804315397,-1.5248132804315397,-0.0020544704008645426,1.5227588100306753,1.5227588100306753
16353,-1.5248124912134817,-1.5248124912134817,-0.0020645996570278283,1.5227478915564538,1.5227478915564538
16356,-1.5248518357440668,-1.5248518357440668,-0.0020739250039718063,1.522777910740095,1.522777910740095
16358,-1.5249258902269727,-1.5249258902269727,-0.0020822856598526136,1.52284360456712,1.52284360456712
16361,-1.5250255755247522,-1.5250255755247522,-0.0020920933523281763,1.522933482172424,1.522933482172424
16363,-1.5251396411263922,-1.5251396411263922,-0.0020983638442387815,1.5230412772821535,1.5230412772821535
16366,-1.5252564842996117,-1.5252564842996117,-0.002105920590900281,1.5231505637087115,1.5231505637087115
16368,-1.5253660483361546,-1.5253660483361546,-0.0021121910828108864,1.5232538572533438,1.5232538572533438
16371,-1.5254614896623298,-1.5254614896623298,-0.0021171753199705984,1.523344314342359,1.523344314342359
16373,-1.525540078445343,-1.525540078445343,-0.0021232850300373415,1.5234167934153056,1.5234167934153056
16376,-1.5256027674210713,-1.5256027674210713,-0.002130359431167255,1.523472407989904,1.523472407989904
16378,-1.5256525844347224,-1.5256525844347224,-0.0021358260138585527,1.5235167584208638,1.5235167584208638
16381,-1.5256926909083455,-1.5256926909083455,-0.002139684778111233,1.5235530061302343,1.5235530061302343
16384,-1.5257248951091351,-1.5257248951091351,-0.0021443474515832218,1.523580547657552,1.523580547657552
16386,-1.5257490594338958,-1.5257490594338958,-0.002147241524772731,1.523601817909123,1.523601817909123
16389,-1.5257635087988324,-1.5257635087988324,-0.002148366997679764,1.5236151418011525,1.5236151418011525
16391,-1.5257662088757376,-1.5257662088757376,-0.002152708107464029,1.5236135007682736,1.5236135007682736
16394,-1.5257562828127837,-1.5257562828127837,-0.0021527081074640283,1.5236035747053198,1.5236035747053198
16396,-1.5257354087177155,-1.5257354087177155,-0.0021533512348394755,1.523582057482876,1.523582057482876
16399,-1.5257084312872147,-1.5257084312872147,-0.002152225761932444,1.5235562055252823,1.5235562055252823
16401,-1.5256824815113268,-1.5256824815113268,-0.0021493316887429333,1.523533149822584,1.523533149822584
16404,-1.5256650437099655,-1.5256650437099655,-0.0021446690152709443,1.5235203746946946,1.5235203746946946
16406,-1.5256623539588685,-1.5256623539588685,-0.002138237741516478,1.523524116217352,1.523524116217352
16409,-1.5256785626992642,-1.5256785626992642,-0.0021326103769813186,1.5235459523222827,1.5235459523222827
16411,-1.5257150947437226,-1.5257150947437226,-0.0021279477035093296,1.5235871470402131,1.5235871470402131
16414,-1.5257700717608969,-1.5257700717608969,-0.0021218379934425866,1.5236482337674542,1.5236482337674542
16416,-1.5258383152232804,-1.5258383152232804,-0.002114281246781088,1.5237240339764992,1.5237240339764992
16419,-1.5259123286041811,-1.5259123286041811,-0.0021054382453686953,1.5238068903588124,1.5238068903588124
16421,-1.5259840130906532,-1.5259840130906532,-0.0020954697710492713,1.5238885433196039,1.5238885433196039
16424,-1.5260462942278152,-1.5260462942278152,-0.0020843758238228154,1.5239619184039923,1.5239619184039923
16427,-1.526093923300288,-1.526093923300288,-0.0020723171855331897,1.5240216061147547,1.5240216061147547
16430,-1.5261236347828115,-1.5261236347828115,-0.0020620271475260423,1.5240616076352855,1.5240616076352855
16432,-1.5261343437897874,-1.5261343437897874,-0.0020510939821434472,1.524083249807644,1.524083249807644
16435,-1.5261274870164763,-1.5261274870164763,-0.0020371059617274815,1.5240903810547488,1.5240903810547488
16437,-1.5261069702516632,-1.5261069702516632,-0.002025208105281718,1.5240817621463816,1.5240817621463816
16440,-1.5260781858744745,-1.5260781858744745,-0.0020129886851482292,1.5240651971893262,1.5240651971893262
16442,-1.526046403565502,-1.526046403565502,-0.0019980359736690933,1.5240483675918328,1.5240483675918328
16445,-1.5260155398243649,-1.5260155398243649,-0.0019854949898478825,1.524030044834517,1.524030044834517
16447,-1.5259878290955262,-1.5259878290955262,-0.0019729540060266716,1.5240148750894995,1.5240148750894995
16450,-1.525964174248129,-1.525964174248129,-0.001958001294547535,1.5240061729535814,1.5240061729535814
16452,-1.5259447887776894,-1.5259447887776894,-0.0019457818744140474,1.5239990069032754,1.5239990069032754
16455,-1.5259298891539275,-1.5259298891539275,-0.00193645652747007,1.5239934326264575,1.5239934326264575
16457,-1.5259203363980185,-1.5259203363980185,-0.0019252017983997524,1.5239951345996188,1.5239951345996188
16460,-1.5259181212835677,-1.5259181212835677,-0.0019145901967048819,1.524003531086863,1.524003531086863
16462,-1.5259261747876636,-1.5259261747876636,-0.0019071942318872445,1.5240189805557762,1.5240189805557762
16465,-1.525947056375692,-1.525947056375692,-0.0018981904486309903,1.524048865927061,1.524048865927061
16467,-1.5259814052738188,-1.5259814052738188,-0.0018901513564379062,1.5240912539173808,1.5240912539173808
16471,-1.5260273483964992,-1.5260273483964992,-0.001885649464809779,1.5241416989316894,1.5241416989316894
16473,-1.526080780422018,-1.526080780422018,-0.0018798613184307586,1.5242009191035872,1.5242009191035872
16476,-1.5261360723645456,-1.5261360723645456,-0.0018753594268026313,1.524260712937743,1.524260712937743
16478,-1.5261870934994506,-1.5261870934994506,-0.001872143789925398,1.5243149497095252,1.5243149497095252
16481,-1.5262281807197624,-1.5262281807197624,-0.0018678026801411327,1.5243603780396213,1.5243603780396213
16483,-1.5262546687013616,-1.5262546687013616,-0.0018649086069516222,1.52438976009441,1.52438976009441
16486,-1.5262632444223163,-1.5262632444223163,-0.0018634615703568673,1.5243997828519595,1.5243997828519595
16488,-1.5262526122988478,-1.5262526122988478,-0.0018634615703568673,1.524389150728491,1.524389150728491
16491,-1.5262242635469743,-1.5262242635469743,-0.0018649086069516222,1.5243593549400227,1.5243593549400227
16493,-1.5261826036708324,-1.5261826036708324,-0.0018678026801411327,1.5243148009906913,1.5243148009906913
16496,-1.526133903729482,-1.526133903729482,-0.001872143789925398,1.5242617599395567,1.5242617599395567
16498,-1.5260844575830472,-1.5260844575830472,-0.0018729476991447061,1.5242115098839024,1.5242115098839024
16501,-1.5260391192913032,-1.5260391192913032,-0.0018776103726166954,1.5241615089186864,1.5241615089186864
16503,-1.526000551720645,-1.526000551720645,-0.0018811475731816522,1.5241194041474633,1.5241194041474633
16506,-1.5259686297910267,-1.5259686297910267,-0.0018859710284975023,1.5240826587625291,1.5240826587625291
16508,-1.5259403884967369,-1.5259403884967369,-0.0018895082290624596,1.5240508802676744,1.5240508802676744
16512,-1.525911387390067,-1.525911387390067,-0.0018943316843783103,1.5240170557056887,1.5240170557056887
16514,-1.525878099300653,-1.525878099300653,-0.001897868884943267,1.5239802304157097,1.5239802304157097
16516,-1.5258397891614834,-1.5258397891614834,-0.001902531558415256,1.523937257603068,1.523937257603068
16519,-1.5257986972778692,-1.5257986972778692,-0.0019083197047942764,1.523890377573075,1.523890377573075
16521,-1.525758735943203,-1.525758735943203,-0.0019102490869206165,1.5238484868562823,1.5238484868562823
16524,-1.5257237869198477,-1.5257237869198477,-0.0019157156696119134,1.5238080712502358,1.5238080712502358
16526,-1.5256963183169039,-1.5256963183169039,-0.0019197352157084551,1.5237765831011953,1.5237765831011953
16529,-1.5256763853399913,-1.5256763853399913,-0.001922307725210242,1.523754077614781,1.523754077614781
16531,-1.525661407974,-1.525661407974,-0.0019258449257751988,1.5237355630482248,1.5237355630482248
16534,-1.5256473787690712,-1.5256473787690712,-0.001927935089745401,1.5237194436793258,1.5237194436793258
16536,-1.5256309287830603,-1.5256309287830603,-0.0019285782171208474,1.5237023505659395,1.5237023505659395
16539,-1.5256109453616815,-1.5256109453616815,-0.0019301860355594644,1.5236807593261221,1.5236807593261221
16541,-1.525589226486404,-1.525589226486404,-0.0019303468174033263,1.5236588796690007,1.5236588796690007
16544,-1.5255702032034177,-1.5255702032034177,-0.0019314722903103576,1.5236387309131074,1.5236387309131074
16546,-1.5255597229037527,-1.5255597229037527,-0.001930989944778773,1.523628732958974,1.523628732958974
16549,-1.5255630596780538,-1.5255630596780538,-0.0019314722903103578,1.5236315873877435,1.5236315873877435
16551,-1.5255827676320552,-1.5255827676320552,-0.001930346817403326,1.523652420814652,1.523652420814652
16555,-1.5256173924161651,-1.5256173924161651,-0.0019276135260576776,1.5236897788901074,1.5236897788901074
16557,-1.5256619390960666,-1.5256619390960666,-0.0019258449257751992,1.5237360941702913,1.5237360941702913
16560,-1.5257098944906187,-1.5257098944906187,-0.001922468507054104,1.5237874259835646,1.5237874259835646
16562,-1.5257554525485872,-1.5257554525485872,-0.0019174842698943917,1.523837968278693,1.523837968278693
16565,-1.5257948772959489,-1.5257948772959489,-0.0019158764514557753,1.5238790008444931,1.5238790008444931
16567,-1.525826959737014,-1.525826959737014,-0.0019126608145785412,1.5239142989224355,1.5239142989224355
16570,-1.525852768736836,-1.525852768736836,-0.001910409868764478,1.5239423588680714,1.5239423588680714
16572,-1.5258746162181174,-1.5258746162181174,-0.0019091236140135843,1.5239654926041037,1.5239654926041037
16575,-1.5258945156103558,-1.5258945156103558,-0.0019063903226679358,1.523988125287688,1.523988125287688
16577,-1.5259130179031415,-1.5259130179031415,-0.0019022099947275325,1.524010807908414,1.524010807908414
16580,-1.525929060268109,-1.525929060268109,-0.0019015668673520857,1.524027493400757,1.524027493400757
16582,-1.5259407484217453,-1.5259407484217453,-0.0018970649757239586,1.5240436834460214,1.5240436834460214
16585,-1.5259465455737842,-1.5259465455737842,-0.0018986727941625752,1.5240478727796216,1.5240478727796216
16587,-1.5259462494344236,-1.5259462494344236,-0.0018964218483485116,1.524049827586075,1.524049827586075
16590,-1.5259413196186444,-1.5259413196186444,-0.0018952963754414803,1.524046023243203,1.524046023243203
16592,-1.5259344958193042,-1.5259344958193042,-0.0018952963754414803,1.5240391994438627,1.5240391994438627
16595,-1.5259289222190584,-1.5259289222190584,-0.0018964218483485116,1.5240325003707098,1.5240325003707098
16598,-1.5259269772712352,-1.5259269772712352,-0.0018986727941625752,1.5240283044770726,1.5240283044770726
16601,-1.525929306327527,-1.525929306327527,-0.0018970649757239586,1.524032241351803,1.524032241351803
16603,-1.5259347954322893,-1.5259347954322893,-0.0019015668673520857,1.5240332285649372,1.5240332285649372
16606,-1.5259414906992093,-1.5259414906992093,-0.0019022099947275325,1.5240392807044818,1.5240392807044818
16608,-1.5259478913591438,-1.5259478913591438,-0.0019063903226679358,1.5240415010364758,1.5240415010364758
16611,-1.5259541450301124,-1.5259541450301124,-0.0019091236140135843,1.5240450214160988,1.5240450214160988
16613,-1.5259625695241505,-1.5259625695241505,-0.001912821596422403,1.5240497479277282,1.5240497479277282
16616,-1.5259770700082669,-1.5259770700082669,-0.0019149117603926048,1.5240621582478742,1.5240621582478742
16618,-1.5260016429948047,-1.5260016429948047,-0.0019179666154259772,1.5240836763793788,1.5240836763793788
16621,-1.526038637556641,-1.526038637556641,-0.0019194136520207317,1.5241192239046204,1.5241192239046204
16623,-1.5260875277669408,-1.5260875277669408,-0.0019242371073365828,1.524163290659604,1.524163290659604
16626,-1.5261446941072503,-1.5261446941072503,-0.001927452744213816,1.5242172413630364,1.5242172413630364
16628,-1.5262043475500424,-1.5262043475500424,-0.0019290605626524327,1.52427528698739,1.52427528698739
16631,-1.5262601885098417,-1.5262601885098417,-0.001934044799812145,1.5243261437100295,1.5243261437100295
16633,-1.5263069685884996,-1.5263069685884996,-0.001934848709031453,1.5243721198794682,1.5243721198794682
16636,-1.526341317669804,-1.526341317669804,-0.0019388682551279952,1.524402449414676,1.524402449414676
16638,-1.5263617634533646,-1.5263617634533646,-0.0019411192009420582,1.5244206442524226,1.5244206442524226
16642,-1.5263682147452755,-1.5263682147452755,-0.001944013274131569,1.524424201471144,1.524424201471144
16644,-1.5263611355088624,-1.5263611355088624,-0.001949962202354451,1.524411173306508,1.524411173306508
16646,-1.5263407792877075,-1.5263407792877075,-0.001953981748450993,1.5243867975392564,1.5243867975392564
16649,-1.526307105151073,-1.526307105151073,-0.0019584836400791204,1.5243486215109938,1.5243486215109938
16651,-1.5262606142518789,-1.5262606142518789,-0.0019634678772388323,1.52429714637464,1.52429714637464
16654,-1.5262035353167671,-1.5262035353167671,-0.0019663619504283426,1.5242371733663387,1.5242371733663387
16656,-1.5261403683757737,-1.5261403683757737,-0.0019695775873055763,1.524170790788468,1.524170790788468
16659,-1.5260773463476296,-1.5260773463476296,-0.0019755265155284585,1.5241018198321012,1.5241018198321012
16661,-1.5260213763323567,-1.5260213763323567,-0.00197665198843549,1.5240447243439212,1.5240447243439212
16664,-1.5259790676405056,-1.5259790676405056,-0.0019829224803460956,1.5239961451601596,1.5239961451601596
16666,-1.5259556267567898,-1.5259556267567898,-0.0019867812445987757,1.523968845512191,1.523968845512191
16669,-1.525953505493332,-1.525953505493332,-0.001990640008851456,1.5239628654844806,1.5239628654844806
16671,-1.5259716447036786,-1.5259716447036786,-0.0019969105007620613,1.5239747342029166,1.5239747342029166
16674,-1.526005917120072,-1.526005917120072,-0.0020030202108288053,1.5240028969092432,1.5240028969092432
16676,-1.5260503120519895,-1.5260503120519895,-0.002008969139051687,1.5240413429129378,1.5240413429129378
16679,-1.5260982295721497,-1.5260982295721497,-0.0020145965035868467,1.5240836330685628,1.5240836330685628
16681,-1.5261435464680204,-1.5261435464680204,-0.002019902304434282,1.5241236441635861,1.5241236441635861
16685,-1.5261812362849478,-1.5261812362849478,-0.002024886541593994,1.524156349743354,1.524156349743354
16687,-1.52620743390482,-1.52620743390482,-0.002031960942723908,1.524175472962096,1.524175472962096
16690,-1.5262190042973027,-1.5262190042973027,-0.0020361412706643113,1.5241828630266385,1.5241828630266385
16692,-1.526213049133807,-1.526213049133807,-0.002044823490232842,1.5241682256435742,1.5241682256435742
16695,-1.5261869708609819,-1.5261869708609819,-0.0020504508547680013,1.5241365200062138,1.5241365200062138
16697,-1.5261392054203935,-1.5261392054203935,-0.002055435091927713,1.5240837703284658,1.5240837703284658
16700,-1.5260700087588472,-1.5260700087588472,-0.0020621879293699036,1.5240078208294774,1.5240078208294774
16702,-1.5259818515424248,-1.5259818515424248,-0.0020657251299348606,1.5239161264124899,1.5239161264124899
16705,-1.5258795655647863,-1.5258795655647863,-0.002071030930782296,1.523808534634004,1.523808534634004
16707,-1.5257699995727894,-1.5257699995727894,-0.002072960312908636,1.5236970392598808,1.5236970392598808
16710,-1.5256608284299547,-1.5256608284299547,-0.002076497513473593,1.5235843309164812,1.5235843309164812
16712,-1.525559149313064,-1.525559149313064,-0.0020766582953174553,1.5234824910177465,1.5234824910177465
16715,-1.5254707897318474,-1.5254707897318474,-0.0020784268955999336,1.5233923628362473,1.5233923628362473
16717,-1.5254004449554284,-1.5254004449554284,-0.0020792308048192417,1.5233212141506092,1.5233212141506092
16720,-1.5253520008854262,-1.5253520008854262,-0.00207907002297538,1.5232729308624509,1.5232729308624509
16722,-1.5253284785126955,-1.5253284785126955,-0.0020805170595701353,1.5232479614531254,1.5232479614531254
16726,-1.5253317283889822,-1.5253317283889822,-0.0020785876774437953,1.5232531407115384,1.5232531407115384
16728,-1.5253621662801446,-1.5253621662801446,-0.002078266113756072,1.5232839001663885,1.5232839001663885
16731,-1.5254185361203583,-1.5254185361203583,-0.0020745681313472527,1.523343967989011,1.523343967989011
16733,-1.5254977842564148,-1.5254977842564148,-0.002072477967377051,1.5234253062890377,1.5234253062890377
16736,-1.5255952983512846,-1.5255952983512846,-0.0020670113846857543,1.523528286966599,1.523528286966599
16738,-1.5257053617750684,-1.5257053617750684,-0.0020633134022769355,1.5236420483727915,1.5236420483727915
16741,-1.525821375769792,-1.525821375769792,-0.0020563997829908826,1.523764975986801,1.523764975986801
16743,-1.5259359665380139,-1.5259359665380139,-0.00205125476398731,1.5238847117740266,1.5238847117740266
16746,-1.5260414250563847,-1.5260414250563847,-0.002045466617608289,1.5239959584387766,1.5239959584387766
16748,-1.5261304788052372,-1.5261304788052372,-0.0020390353438538215,1.5240914434613835,1.5240914434613835
16751,-1.5261972519389426,-1.5261972519389426,-0.0020345334522256942,1.524162718486717,1.524162718486717
16753,-1.526238263774773,-1.526238263774773,-0.0020295492150659827,1.524208714559707,1.524208714559707
16756,-1.52625302801897,-1.52625302801897,-0.0020240826323746856,1.5242289453865951,1.5242289453865951
16758,-1.5262438729489487,-1.5262438729489487,-0.002018294485995665,1.524225578462953,1.524225578462953
16761,-1.5262149849077422,-1.5262149849077422,-0.0020121847759289216,1.5242028001318133,1.5242028001318133
16763,-1.5261709177228082,-1.5261709177228082,-0.002005753502174454,1.5241651642206338,1.5241651642206338
16766,-1.5261150625707818,-1.5261150625707818,-0.0020015731742340503,1.5241134893965478,1.5241134893965478
16769,-1.5260489395931303,-1.5260489395931303,-0.001994659554947998,1.5240542800381822,1.5240542800381822
